sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,35,Caucasian,0,0,0,2,-1,2013-12-08 06:16:15,2013-12-09 01:38:42,0.807256944448454,M,0,1,Low,0
Male,55,Other,0,0,0,8,-1,2013-02-20 08:27:19,2013-02-26 11:12:50,6.11494212962862,F,1,1,Low,1
Male,32,African-American,0,0,0,4,0,2014-10-21 12:04:06,2014-12-05 11:33:35,44.9788078703641,F,1,4,Low,1
Male,29,Caucasian,0,0,0,1,-18,2014-01-10 09:37:11,2014-01-13 07:58:10,2.93123842593195,F,0,2,Low,0
Male,46,Caucasian,0,0,0,0,0,2014-01-21 04:33:26,2014-01-21 08:51:18,0.179074074076198,F,0,1,Low,0
Male,53,Caucasian,0,0,0,1,-1,2013-01-21 11:09:46,2013-01-22 08:54:01,0.905729166661331,M,1,5,Medium,0
Female,27,Caucasian,0,0,0,1,-1,2014-09-28 11:52:36,2014-10-24 01:15:25,25.5575115740721,F,1,5,Medium,1
Male,29,Caucasian,0,0,0,4,-2,2013-01-23 09:48:25,2013-01-24 02:08:07,0.680347222223645,F,0,8,High,0
Male,26,Other,0,0,0,0,-1,2013-10-19 02:44:06,2013-10-21 08:05:00,2.22284722221957,F,1,1,Low,1
Male,23,African-American,0,0,0,3,-1,2013-03-06 09:22:35,2013-03-07 06:14:09,0.869143518517376,M,1,2,Low,1
Male,43,Hispanic,0,0,0,3,21,2013-10-14 03:09:48,2013-10-16 09:20:39,2.25753472222277,M,1,3,Low,1
Male,24,Caucasian,0,0,0,1,-1,2013-10-17 07:15:44,2013-10-18 08:16:42,1.04233796296467,M,1,2,Low,0
Male,33,African-American,0,0,0,18,0,2014-02-18 03:39:40,2014-02-19 07:33:32,1.16240740740614,F,1,10,High,1
Male,32,African-American,0,0,0,1,-1,2014-12-01 11:57:48,2014-12-23 09:13:18,21.8857638888876,M,1,6,Medium,1
Female,38,African-American,0,0,0,7,0,2013-01-19 03:02:43,2013-02-27 08:02:50,39.2084143518514,F,1,10,High,1
Male,40,African-American,0,0,0,20,-1,2013-08-26 05:08:09,2013-08-27 06:56:09,1.07499999999709,F,0,7,Medium,0
Female,36,African-American,0,0,0,1,-1,2013-03-03 09:45:21,2013-03-04 01:14:15,0.645069444442925,M,0,1,Low,0
Male,34,African-American,0,0,0,16,-1,2014-02-28 09:40:54,2014-03-01 09:49:28,1.00594907407503,F,1,9,High,1
Male,41,Caucasian,0,0,0,1,-1,2013-05-05 02:01:33,2013-05-07 04:47:46,2.11542824074422,M,1,2,Low,1
Male,57,Caucasian,0,0,0,7,-1,2013-01-27 07:37:35,2013-06-28 05:35:04,151.914918981478,F,1,1,Low,0
Male,26,African-American,0,0,0,1,-1,2013-10-09 07:03:47,2013-10-10 10:04:05,1.1252083333311,F,1,5,Medium,0
Male,45,African-American,0,0,0,0,0,2014-10-08 04:47:25,2014-10-09 04:05:02,0.9705671296324,F,1,3,Low,1
Male,26,African-American,0,0,1,2,-7,2013-05-03 04:10:54,2013-05-10 12:24:16,7.3426157407448,F,0,3,Low,0
Female,48,Caucasian,0,0,0,0,-1,2014-01-29 06:04:45,2014-01-30 10:34:50,1.18755787036935,F,0,1,Low,0
Male,52,Caucasian,0,0,0,7,-1,2013-04-19 11:43:36,2013-04-20 08:15:31,0.855497685181035,M,0,2,Low,0
Male,22,Hispanic,0,0,0,2,-1,2013-01-07 09:12:09,2013-02-08 01:06:30,31.6627430555527,F,1,3,Low,1
Female,43,African-American,0,0,0,0,-1,2013-04-30 03:49:28,2013-05-01 10:14:34,1.26743055555562,M,0,1,Low,0
Male,24,Caucasian,0,0,0,3,0,2013-08-01 06:42:08,2013-09-06 03:32:31,35.8683217592625,F,0,5,Medium,0
Male,27,African-American,0,0,0,11,-1,2014-10-04 02:29:18,2014-10-09 05:25:59,5.12269675925927,F,1,7,Medium,1
Male,23,Hispanic,0,1,0,2,-1,2014-02-05 10:23:21,2014-02-28 01:40:43,22.6370601851886,F,0,9,High,0
Male,28,African-American,0,0,0,2,-1,2013-03-25 06:38:21,2013-03-26 01:04:30,0.768159722225391,F,1,6,Medium,1
Male,21,African-American,0,0,0,0,0,2014-02-03 04:26:42,2014-02-03 08:48:36,0.181874999994761,F,0,5,Medium,0
Male,33,African-American,0,0,0,5,-1,2014-04-15 01:07:07,2014-04-16 08:49:40,1.32121527777781,M,1,9,High,1
Male,25,African-American,0,0,0,1,-1,2013-03-22 06:17:15,2013-03-23 10:32:49,1.17747685185168,F,1,8,High,1
Male,36,African-American,0,2,0,17,-1,2014-10-22 04:30:53,2014-11-06 05:02:13,15.0217592592599,F,1,8,High,1
Female,25,Caucasian,0,0,0,0,0,2013-10-28 04:36:41,2013-10-29 02:20:00,0.905081018514466,F,0,5,Medium,0
Male,46,Caucasian,0,0,0,0,-1,2013-01-17 12:41:20,2013-01-18 01:52:16,0.54925925925636,M,0,5,Medium,0
Female,24,African-American,0,0,0,0,0,2013-04-20 04:53:06,2013-04-22 05:17:41,2.01707175925549,F,0,7,Medium,0
Male,28,African-American,0,0,0,4,0,2013-01-29 12:47:47,2013-02-04 05:02:07,5.67662037036644,F,1,7,Medium,1
Male,28,African-American,0,0,1,12,-2,2014-01-04 01:05:47,2014-01-05 02:30:39,1.0589351851886,M,1,7,Medium,1
Male,23,African-American,0,0,0,0,0,2014-07-20 05:21:13,2014-07-21 08:03:18,1.11255787037226,M,1,3,Low,1
Male,24,Other,0,0,0,0,0,2013-01-14 03:09:07,2013-01-14 06:34:18,0.142488425924967,M,0,3,Low,0
Male,40,Hispanic,0,0,0,0,0,2013-02-01 02:35:40,2013-02-01 01:46:17,0.034293981480005,M,0,3,Low,0
Male,36,Hispanic,0,0,0,1,0,2014-02-10 03:17:30,2014-02-10 08:03:23,0.198530092588044,M,0,2,Low,0
Male,50,Caucasian,0,0,0,1,-1,2013-02-03 05:31:13,2013-03-15 09:45:14,40.1764004629658,M,1,6,Medium,1
Male,24,Caucasian,0,0,0,0,0,2013-05-07 03:24:59,2013-05-08 03:17:44,0.99496527777228,M,0,2,Low,0
Female,55,African-American,0,0,0,2,-1,2013-05-26 09:39:19,2013-05-27 12:50:46,1.13295138888498,F,0,1,Low,0
Male,22,African-American,0,0,0,0,-1,2013-09-20 08:56:21,2013-09-23 08:17:38,2.97311342592729,F,1,7,Medium,1
Male,38,African-American,0,0,0,14,-1,2013-08-06 04:46:34,2013-10-01 08:40:14,56.1622685185212,F,0,7,Medium,0
Male,31,African-American,0,0,0,1,-1,2013-09-03 07:13:09,2013-09-04 12:44:15,1.22993055555708,F,0,1,Low,0
Female,30,African-American,0,0,0,3,-1,2014-01-11 06:56:43,2014-01-12 02:17:00,0.80575231480907,F,0,2,Low,0
Male,37,African-American,0,0,0,16,-1,2014-06-17 01:17:25,2014-06-19 03:41:00,2.09971064814454,F,1,8,High,1
Female,41,Caucasian,0,0,0,1,0,2013-01-14 02:19:29,2013-02-12 05:24:53,29.1287499999962,M,0,2,Low,0
Male,20,African-American,0,0,0,0,-1,2014-01-30 01:49:49,2014-01-31 01:46:52,0.997951388890215,F,1,5,Medium,1
Male,21,Caucasian,0,0,0,0,0,2013-05-14 04:05:48,2013-05-15 03:52:11,0.990543981482915,M,1,4,Low,1
Male,22,Caucasian,0,0,0,1,0,2013-12-05 12:27:40,2013-12-14 11:44:15,8.96984953703213,M,0,5,Medium,0
Male,38,African-American,0,0,0,7,-1,2013-03-27 11:16:50,2013-10-11 06:18:15,197.792650462965,M,0,6,Medium,0
Male,31,African-American,0,0,0,0,-1,2013-08-29 03:49:10,2013-09-06 04:06:56,8.01233796296583,F,0,5,Medium,0
Male,28,Caucasian,0,0,0,0,0,2013-08-16 12:31:49,2013-10-09 03:10:07,53.6099305555545,F,0,7,Medium,0
Male,21,Hispanic,0,1,0,2,-1,2014-10-12 11:11:46,2014-10-15 01:25:15,2.59269675926043,F,1,7,Medium,1
Male,39,African-American,0,0,0,1,-1,2013-03-29 11:09:55,2013-03-30 10:17:01,0.963263888894289,F,0,8,High,0
Male,34,African-American,0,0,0,22,-1,2013-03-11 08:02:13,2013-03-12 10:19:12,1.09512731481664,F,1,7,Medium,1
Male,45,Hispanic,0,0,0,0,0,2014-03-31 01:28:27,2014-04-01 04:42:33,1.13479166666366,M,0,1,Low,0
Male,24,African-American,0,0,0,0,-1,2013-03-27 07:55:09,2013-04-11 12:11:23,15.1779398148137,M,1,9,High,1
Male,27,African-American,0,0,0,9,-1,2014-09-18 08:58:45,2014-09-19 01:56:48,0.706979166665406,F,1,7,Medium,1
Male,30,Hispanic,0,0,0,0,0,2014-03-06 02:54:16,2014-03-06 08:15:55,0.22336805555824,F,0,1,Low,0
Male,43,African-American,0,0,0,2,0,2013-04-04 09:42:56,2013-04-05 06:24:43,0.862349537041155,F,0,1,Low,0
Male,26,African-American,0,0,0,1,-1,2013-10-11 09:46:40,2013-10-12 07:56:28,0.923472222217242,F,0,4,Low,0
Male,32,African-American,0,3,0,7,-1,2013-02-10 09:25:19,2013-02-15 10:47:40,5.05718750000233,F,1,2,Low,0
Female,57,Caucasian,0,0,0,2,-1,2013-11-25 07:35:42,2013-11-26 02:01:58,0.768240740741021,F,0,1,Low,0
Female,40,Caucasian,0,0,0,0,0,2013-03-01 05:42:22,2013-03-01 07:38:56,0.080949074079399,M,0,1,Low,0
Male,33,Caucasian,0,0,0,6,-1,2014-08-21 06:34:44,2015-01-20 12:41:49,152.254918981482,F,1,6,Medium,1
Male,30,African-American,0,0,0,2,-1,2013-08-05 08:20:07,2013-08-06 08:43:35,1.01629629629315,F,1,5,Medium,1
Male,29,Caucasian,0,0,0,1,-1,2013-03-18 01:24:18,2013-03-29 06:02:35,11.1932523148134,M,0,10,High,0
Male,36,African-American,0,0,0,2,-4,2013-02-25 02:38:41,2013-02-25 08:51:02,0.258576388885558,M,0,2,Low,0
Male,35,African-American,0,0,0,6,0,2013-03-29 10:59:47,2013-03-30 08:37:52,0.901446759256942,F,1,8,High,1
Male,49,Hispanic,0,0,0,0,-1,2013-05-21 07:55:37,2013-05-22 08:28:30,1.02283564815298,M,0,2,Low,0
Male,26,Hispanic,0,0,0,5,0,2013-02-11 12:54:22,2013-02-11 10:02:21,0.119456018517667,F,1,9,High,1
Male,21,African-American,0,1,0,2,-1,2014-08-21 08:49:51,2014-08-29 11:56:42,8.12975694445049,F,1,5,Medium,1
Male,49,African-American,0,0,0,29,-1,2014-01-24 07:02:56,2014-01-25 02:23:08,0.805694444446999,F,1,6,Medium,1
Female,37,African-American,0,0,0,23,0,2014-02-10 12:40:07,2014-02-10 01:59:01,0.445208333330811,M,1,8,High,1
Male,33,Hispanic,0,0,0,0,-1,2013-05-27 09:13:22,2013-05-28 01:06:08,0.661643518513301,M,0,2,Low,0
Male,29,African-American,0,0,0,3,0,2014-08-15 12:52:06,2014-08-15 02:28:06,0.433333333334303,F,1,2,Low,1
Male,25,African-American,0,0,1,1,0,2014-06-11 04:13:43,2014-06-12 03:47:52,0.982048611112987,F,1,5,Medium,1
Male,20,African-American,0,0,0,2,-1,2013-10-24 08:27:29,2013-11-26 12:02:57,33.1496296296318,F,1,8,High,1
Male,55,African-American,0,0,0,5,-1,2013-01-05 05:44:55,2013-11-02 04:12:16,300.935659722221,F,0,4,Low,0
Male,26,Caucasian,0,0,0,0,-1,2013-04-19 05:42:16,2013-04-20 07:58:27,1.0945717592549,M,0,4,Low,0
Female,52,Caucasian,0,0,0,6,-13,2013-01-30 12:51:16,2013-02-06 09:57:29,6.87931712962745,F,0,1,Low,0
Male,52,African-American,0,0,0,16,-1,2013-08-29 11:56:07,2013-08-30 08:01:33,0.837106481478259,F,1,8,High,1
Male,27,Hispanic,0,0,0,1,-1,2013-01-13 09:36:17,2013-01-15 10:41:24,2.04521990741341,F,1,7,Medium,1
Male,60,Caucasian,0,0,0,2,-1,2013-09-06 10:11:34,2013-09-17 06:28:32,10.8451157407399,M,0,2,Low,0
Male,44,Caucasian,0,0,0,0,-1,2013-08-25 06:20:12,2013-08-27 08:52:06,2.10548611111153,M,0,2,Low,0
Male,30,Hispanic,0,0,0,1,-18,2013-07-28 11:05:35,2013-08-14 11:25:00,17.0134837962978,F,0,2,Low,0
Female,25,African-American,0,0,0,2,-1,2014-03-18 07:02:52,2014-03-19 01:20:36,0.762314814819547,M,0,4,Low,0
Female,20,Caucasian,0,0,0,4,-1,2014-08-25 04:16:53,2014-08-28 01:07:26,2.86843749999389,F,1,8,High,1
Male,28,Caucasian,0,0,0,3,-1,2013-01-29 07:31:46,2013-03-07 08:21:40,37.0346527777729,F,1,7,Medium,1
Male,22,Caucasian,0,0,0,1,-12,2013-08-03 12:26:02,2013-08-15 10:46:30,11.9308796296318,F,0,6,Medium,0
Male,24,Caucasian,0,0,0,1,-1,2013-02-28 11:46:39,2013-03-01 01:12:00,0.559270833335177,F,1,8,High,1
Female,28,African-American,0,0,0,0,-1,2013-03-07 05:06:49,2013-09-14 05:58:00,191.035543981481,F,0,3,Low,0
Male,35,African-American,0,0,0,10,-28,2014-11-04 09:02:02,2014-11-27 04:39:03,22.8173726851819,F,1,6,Medium,1
Male,30,Caucasian,0,0,0,0,0,2013-09-30 03:43:29,2013-09-30 08:10:01,0.185092592590081,M,0,1,Low,0
Male,22,African-American,0,0,2,0,-1,2014-12-03 07:24:28,2014-12-10 09:56:18,7.10543981481897,F,1,3,Low,1
Male,39,African-American,0,0,0,9,0,2013-04-25 02:54:02,2013-04-25 08:07:19,0.217557870368182,F,0,5,Medium,0
Female,46,Other,0,0,0,1,-1,2013-09-09 10:34:11,2013-09-10 07:10:48,0.858761574068922,F,0,1,Low,0
Male,47,Other,0,0,0,3,-1,2013-02-04 09:30:49,2013-02-08 09:07:37,3.98388888889167,M,0,2,Low,0
Male,26,African-American,0,0,0,5,-1,2013-02-26 09:51:35,2014-01-16 06:29:22,323.859571759262,M,0,7,Medium,0
Female,23,African-American,0,0,0,0,-1,2013-08-17 04:56:13,2013-09-11 07:01:20,25.0868865740777,F,0,3,Low,0
Female,52,African-American,0,0,0,0,0,2014-09-21 03:44:25,2014-09-21 06:36:52,0.119756944441178,F,1,7,Medium,1
Female,22,African-American,0,0,5,0,-1,2014-08-06 09:01:35,2014-08-07 07:57:19,0.955370370371384,M,1,5,Medium,1
Male,54,Caucasian,0,0,0,0,-1,2013-11-24 07:56:57,2013-11-26 09:41:51,2.07284722221812,F,0,2,Low,0
Male,50,African-American,0,0,0,2,0,2013-09-10 07:08:23,2013-10-11 06:09:15,30.9589351851901,M,0,6,Medium,0
Male,20,African-American,0,0,4,2,-1,2013-09-25 06:05:33,2013-09-26 09:33:04,1.14410879629577,F,1,5,Medium,1
Male,25,Caucasian,0,0,0,1,-1,2013-09-28 10:45:05,2013-09-29 01:47:16,0.626516203708889,F,0,3,Low,0
Female,46,Caucasian,0,0,0,0,0,2013-02-11 06:08:31,2013-02-11 07:34:54,0.059988425928168,F,0,1,Low,0
Male,22,Caucasian,0,0,0,0,-1,2013-02-14 03:45:34,2013-02-15 08:13:09,1.18582175925985,M,0,4,Low,0
Male,38,Caucasian,1,0,0,10,0,2013-03-18 03:51:57,2013-03-18 02:08:29,0.071851851855172,F,1,4,Low,1
Female,36,Hispanic,0,0,0,9,-1,2014-01-24 04:17:47,2014-01-25 02:04:06,0.907164351847314,F,1,1,Low,1
Female,34,African-American,0,0,0,5,-1,2013-03-31 06:26:28,2013-04-09 11:12:28,9.19861111111823,F,1,2,Low,1
Male,18,African-American,5,0,2,4,7,2014-08-06 11:52:54,2014-08-30 02:57:59,23.6285300925956,F,1,5,Medium,1
Female,26,Caucasian,0,0,0,3,-1,2013-08-09 07:27:19,2013-08-10 09:45:00,1.09561342592497,F,1,6,Medium,1
Female,23,Caucasian,0,0,0,0,-1,2013-08-10 08:22:47,2013-08-22 05:29:02,11.879340277781,F,0,6,Medium,0
Female,32,Hispanic,0,0,1,8,-8,2013-12-10 07:35:56,2013-12-17 07:46:09,7.00709490740701,M,1,5,Medium,1
Male,44,Caucasian,0,0,0,1,0,2014-01-30 04:51:13,2014-01-30 10:00:28,0.214756944442342,M,1,1,Low,1
Male,53,Caucasian,0,0,0,9,-1,2013-04-14 05:05:29,2013-08-10 04:59:29,117.995833333334,F,1,4,Low,1
Male,27,African-American,0,0,0,4,0,2014-09-28 03:54:48,2014-09-29 03:38:38,0.988773148150358,F,1,4,Low,1
Male,25,Caucasian,0,0,0,2,0,2013-02-22 01:53:57,2013-02-22 09:26:25,0.314212962963211,F,1,6,Medium,0
Male,19,Caucasian,0,1,3,1,-1,2014-11-11 06:37:47,2014-11-19 09:44:57,8.1299768518511,F,1,10,High,1
Male,53,Caucasian,0,0,0,0,-1,2013-04-20 04:59:18,2013-05-01 05:05:32,11.0043287037042,F,0,2,Low,0
Male,39,African-American,0,0,0,0,-3,2013-02-01 03:49:12,2013-02-02 01:43:29,0.912696759260143,M,0,3,Low,0
Male,37,Other,0,0,0,2,-1,2013-12-09 01:26:29,2014-01-29 03:40:53,51.0933333333378,F,1,4,Low,1
Male,27,African-American,1,0,0,6,0,2013-01-04 01:40:15,2013-01-04 06:08:10,0.186053240744513,F,1,8,High,1
Female,21,African-American,0,0,0,2,-10,2013-05-31 08:17:03,2013-06-01 08:46:09,1.02020833333518,F,1,10,High,1
Female,24,African-American,0,0,0,7,-1,2014-02-11 05:51:08,2014-02-12 08:36:39,1.11494212962862,F,0,9,High,0
Male,33,Caucasian,0,0,0,0,-1,2013-03-09 04:50:20,2013-03-10 06:55:18,1.08678240740846,M,0,1,Low,0
Female,24,Caucasian,0,0,4,1,-24,2013-04-27 08:34:23,2013-04-28 02:23:03,0.742129629623378,M,0,4,Low,0
Male,46,Caucasian,0,0,0,1,-4,2014-03-13 11:04:11,2014-03-14 09:08:46,0.919849537036498,F,0,1,Low,0
Male,32,Hispanic,0,0,0,7,-1,2013-04-05 06:42:10,2013-04-06 10:10:09,1.14443287037284,F,0,7,Medium,0
Male,24,Hispanic,0,0,0,2,-25,2013-02-28 01:07:46,2013-03-09 02:28:38,9.05615740740905,F,0,3,Low,0
Female,38,Caucasian,0,0,0,0,-1,2013-03-24 11:21:20,2013-03-27 03:17:46,2.66418981481547,F,0,1,Low,0
Male,30,African-American,0,2,2,13,0,2014-03-03 05:50:58,2014-03-06 03:23:49,2.89781249999942,F,1,10,High,1
Male,26,African-American,0,2,2,27,-1,2014-12-13 04:48:31,2014-12-23 05:37:09,10.0337731481486,M,1,9,High,1
Male,57,Caucasian,0,0,0,2,-28,2013-01-10 01:43:25,2013-01-19 05:21:41,9.15157407407241,F,0,1,Low,0
Male,43,Caucasian,0,0,0,0,-1,2013-07-31 03:08:47,2013-08-02 04:52:57,2.0723379629635,F,0,1,Low,0
Male,22,African-American,0,0,0,0,0,2013-03-13 01:52:20,2013-03-13 02:19:25,0.018807870364981,M,0,6,Medium,0
Female,28,African-American,0,0,0,9,-12,2013-07-25 10:07:15,2013-08-06 10:33:38,12.0183217592567,M,1,9,High,1
Male,51,Caucasian,0,0,0,3,-1,2013-02-15 09:25:26,2013-02-22 07:32:22,6.9214814814768,F,0,4,Low,0
Male,41,Hispanic,0,0,0,3,-1,2014-03-12 09:03:38,2014-03-13 10:10:37,1.04651620369987,F,0,1,Low,0
Male,24,Caucasian,0,0,0,1,-1,2013-01-25 07:16:34,2013-01-26 07:21:49,1.0036458333343,F,0,7,Medium,0
Male,48,African-American,0,0,0,3,-1,2013-10-12 05:11:50,2013-10-13 07:23:52,1.09168981481344,F,1,2,Low,1
Male,26,Caucasian,0,0,0,0,-1,2014-07-19 04:58:02,2014-07-21 01:33:16,1.85780092592177,M,1,3,Low,1
Male,31,African-American,0,0,0,6,0,2013-12-28 07:07:14,2013-12-29 02:49:45,0.821192129631527,F,1,2,Low,1
Male,27,African-American,1,2,1,6,-1,2013-02-02 06:25:19,2013-02-03 06:39:00,1.00950231481693,M,0,10,High,0
Male,25,African-American,0,0,0,0,-1,2014-02-02 05:51:39,2014-02-03 01:14:41,0.807662037041155,M,0,4,Low,0
Male,56,Caucasian,0,0,0,3,0,2013-05-14 03:48:04,2013-05-14 08:07:48,0.180370370369928,M,0,3,Low,0
Female,29,African-American,0,0,0,1,-1,2014-01-05 10:19:57,2014-01-07 03:49:53,1.72912037037167,M,0,4,Low,0
Female,30,Caucasian,0,0,0,3,-1,2014-08-26 05:40:32,2014-08-26 09:02:50,0.140486111115024,F,1,3,Low,1
Male,21,African-American,0,0,0,0,-1,2013-04-09 02:31:10,2013-04-11 05:08:54,2.10953703703854,F,0,8,High,0
Male,22,Caucasian,0,0,0,1,-2,2013-07-20 07:21:10,2013-07-21 01:46:41,0.767719907409628,F,1,4,Low,1
Female,28,African-American,0,0,0,0,-1,2013-09-23 11:18:27,2013-09-24 09:19:53,0.917662037034461,M,0,2,Low,0
Male,35,African-American,0,0,0,2,0,2014-02-06 12:45:53,2014-02-06 09:34:19,0.133032407407882,F,0,1,Low,0
Male,23,Caucasian,0,0,0,0,-1,2013-03-14 04:59:27,2013-03-15 06:34:10,1.06577546296467,F,0,2,Low,0
Male,48,African-American,0,0,0,4,0,2014-02-11 02:21:28,2014-02-11 08:51:24,0.270787037035916,F,0,8,High,0
Male,22,Caucasian,0,1,2,4,-1,2014-04-18 10:38:48,2014-04-21 08:08:26,2.89557870370481,M,1,8,High,1
Male,37,African-American,0,0,0,2,0,2013-02-17 12:47:03,2013-08-06 06:12:09,169.725763888891,F,0,9,High,0
Male,33,African-American,0,0,0,0,-1,2014-02-03 01:54:41,2014-02-04 01:11:16,0.969849537039408,F,0,1,Low,0
Male,23,African-American,0,0,1,5,-1,2014-03-01 09:22:26,2014-03-03 02:30:42,1.71407407407969,F,1,7,Medium,1
Male,22,African-American,0,0,1,0,-1,2014-06-21 09:10:14,2014-06-22 08:04:05,0.954062500000873,M,1,7,Medium,1
Male,24,African-American,0,0,0,0,0,2014-01-16 12:57:15,2014-01-17 02:06:24,0.548020833331975,F,0,4,Low,0
Male,44,African-American,0,0,0,2,-1,2013-01-25 06:09:54,2013-01-30 08:27:06,5.09527777777839,M,0,7,Medium,0
Female,26,African-American,0,0,0,0,-1,2013-08-16 11:58:17,2013-08-17 01:12:43,0.551689814819838,M,0,2,Low,0
Male,29,African-American,0,0,0,2,-1,2013-10-24 05:41:59,2013-10-26 03:05:42,1.89146990740846,F,0,6,Medium,0
Male,26,Hispanic,0,0,1,0,-1,2013-05-27 07:12:07,2013-05-28 01:57:43,0.78166666666948,F,0,2,Low,0
Male,30,Caucasian,0,0,0,1,-1,2013-05-27 11:20:28,2013-05-28 08:51:19,0.896423611113278,M,0,1,Low,0
Male,23,African-American,0,0,0,1,-1,2013-04-17 08:54:18,2013-04-21 04:37:02,3.82134259259328,F,1,6,Medium,1
Male,42,Other,0,0,0,1,-2,2013-02-20 01:05:27,2013-02-21 07:53:53,1.28363425925636,F,0,2,Low,0
Female,28,African-American,0,0,0,0,-1,2013-03-17 06:10:24,2013-03-19 11:32:14,2.22349537037371,F,1,3,Low,1
Male,20,African-American,0,0,0,0,-1,2014-01-10 04:49:46,2014-01-21 07:13:32,11.09983796296,F,0,3,Low,0
Female,24,Caucasian,0,2,0,7,-1,2014-01-01 04:54:43,2014-01-02 08:10:06,1.13568287036469,M,0,7,Medium,0
Female,36,Other,0,1,0,6,-21,2014-02-13 03:07:18,2014-02-13 08:19:31,0.216817129628907,F,1,7,Medium,1
Male,37,African-American,0,0,0,6,-1,2014-05-31 10:40:13,2014-06-01 08:20:00,0.90262731481198,F,1,2,Low,1
Female,21,African-American,0,0,0,1,-1,2013-04-26 04:34:20,2013-04-30 05:46:51,4.05035879629577,F,0,9,High,0
Male,27,African-American,0,0,0,8,-1,2014-07-19 11:52:29,2014-08-14 05:28:51,25.7335879629609,F,1,5,Medium,1
Male,26,African-American,0,0,0,2,-1,2013-08-26 11:16:52,2013-08-27 06:56:32,0.819212962967868,F,1,4,Low,1
Male,42,Caucasian,0,0,0,0,0,2013-10-13 01:34:58,2013-10-19 08:32:01,6.28961805555446,M,0,1,Low,0
Male,23,African-American,0,0,0,8,-1,2014-01-03 10:20:12,2014-01-06 08:02:55,2.90466435185226,F,1,10,High,1
Female,55,Caucasian,0,0,0,0,-3,2014-02-09 09:45:01,2014-02-10 09:40:24,0.99679398148146,M,0,1,Low,0
Male,24,Caucasian,0,0,0,1,-1,2013-10-22 06:22:21,2013-10-26 05:10:00,3.9497569444502,F,1,6,Medium,1
Male,23,African-American,0,0,0,0,0,2013-05-03 03:57:46,2013-05-04 03:31:44,0.981921296297514,M,0,4,Low,0
Female,64,African-American,0,0,0,0,-1,2013-04-26 07:02:44,2013-04-30 08:30:10,4.06071759259794,F,0,1,Low,0
Male,48,Other,0,0,0,0,-1,2013-09-22 05:49:43,2013-09-24 04:27:36,1.94297453704348,M,0,1,Low,0
Female,39,African-American,0,0,0,0,0,2013-02-22 12:24:36,2013-04-21 04:55:49,57.6883449074085,F,1,5,Medium,1
Male,30,Caucasian,0,0,0,0,-1,2013-05-25 09:00:36,2013-05-26 08:33:54,0.981458333328192,M,0,2,Low,0
Female,22,African-American,0,0,0,1,-3,2014-01-04 01:34:33,2014-01-04 01:28:25,0.004259259258106,M,0,4,Low,0
Male,20,African-American,0,0,0,2,0,2014-10-14 03:01:08,2014-12-11 10:14:47,58.3011458333349,F,1,6,Medium,1
Male,21,African-American,0,0,0,0,-1,2013-11-04 03:52:02,2013-11-08 09:12:43,4.22269675925782,F,1,4,Low,1
Male,24,Caucasian,0,0,0,0,0,2013-10-17 02:19:04,2013-10-17 07:42:29,0.224594907405844,F,0,4,Low,0
Male,30,African-American,0,0,0,3,-1,2013-04-28 04:58:10,2013-11-20 09:13:09,206.177071759259,M,0,7,Medium,0
Male,51,African-American,0,0,0,12,21,2014-06-20 11:16:45,2014-11-19 02:03:02,151.615474537037,F,1,8,High,1
Male,21,African-American,1,0,2,1,-1,2013-12-25 06:34:10,2013-12-27 06:20:00,1.9901620370365,F,1,10,High,1
Male,31,African-American,0,0,0,1,-1,2013-09-11 03:42:34,2013-09-12 01:29:57,0.907905092593865,F,0,10,High,0
Male,23,African-American,0,0,0,2,-1,2013-02-16 06:08:37,2013-02-20 05:21:23,3.96719907407532,M,1,7,Medium,1
Male,23,Hispanic,0,0,0,0,-1,2013-02-26 01:06:53,2013-02-27 01:44:17,1.02597222221812,M,0,7,Medium,0
Male,32,African-American,0,0,0,4,-1,2013-11-15 06:14:29,2013-11-16 08:19:43,1.08696759259328,F,1,4,Low,1
Male,28,African-American,0,0,0,11,-1,2013-02-06 02:17:29,2013-02-08 07:30:37,2.21745370369899,F,1,6,Medium,1
Male,24,African-American,0,0,1,0,-1,2014-02-14 01:26:06,2014-02-15 08:43:50,1.30398148148379,F,0,2,Low,0
Female,19,African-American,0,0,0,1,-1,2014-12-06 04:25:55,2014-12-08 09:29:05,2.2105324074073,F,1,4,Low,1
Male,31,Other,0,0,0,1,0,2013-11-27 03:46:11,2013-11-28 02:38:00,0.952650462961174,M,0,1,Low,0
Male,29,African-American,0,0,0,3,0,2013-02-20 01:28:43,2013-02-20 01:32:44,0.00278935184906,F,1,4,Low,1
Male,41,African-American,0,0,0,6,-1,2013-12-01 04:32:59,2014-01-09 09:57:03,39.2250462962984,F,1,6,Medium,1
Male,28,African-American,0,0,0,4,-1,2013-11-07 07:17:15,2013-12-11 09:33:15,34.0944444444467,M,1,3,Low,1
Male,29,Caucasian,0,0,0,6,-1,2014-03-27 09:27:38,2014-03-28 01:15:07,0.657974537039991,F,1,4,Low,1
